YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,BRWR_LN_CD,RPT_CD,LN_ACCT_CD,LN_AMT
202005,1475660,1,03,1835998,0,1,31,104,1000000
201810,382326,1,01,6192489,0,1,31,690,18000
201810,1957691,3,10,9097164,0,1,31,620,1600000
201901,191188,1,01,1559371,0,1,31,105,40000
202006,1044997,1,01,4812205,0,1,31,690,290000
202001,1425114,3,01,3668272,0,1,31,190,420000
202004,1647005,1,01,2590211,0,1,31,690,27000
201909,446283,1,03,1020738,0,1,31,690,770000
202002,1681573,1,01,3741570,0,1,31,190,230000
201912,1790001,1,12,7858946,0,1,31,302,16000
202005,1475660,1,03,1835998,0,1,31,104,1000000
201911,1472505,3,01,8050488,0,1,31,409,1100
202005,624457,1,01,9402392,0,1,31,129,24000
201808,1890736,1,12,3310305,0,1,31,640,22000
201810,569306,1,12,3899673,0,1,31,490,18000
201807,1322115,3,12,2309115,0,1,31,640,25000
201907,1068347,3,12,1366901,0,1,31,640,18000
201808,1092071,3,01,4694526,0,1,32,600,55000
202005,1894443,3,12,7549394,0,1,31,640,30000000
201808,1374840,1,01,3694442,0,1,31,409,2400
201807,753200,1,01,7042655,0,1,31,690,20000
201904,1232803,3,12,2591726,0,1,31,390,380000
201901,1031857,1,01,6845432,0,1,31,690,320000
201905,1710045,3,01,2267081,0,1,31,690,72000
201812,145522,1,01,4774584,0,1,31,490,4000
201806,433575,1,12,4801698,0,1,31,139,310000
201903,1115842,1,12,7072582,0,1,31,690,4800
201902,1957691,3,10,9097164,0,1,31,690,1600000
201812,1816908,1,12,2684694,0,1,31,302,24000
202005,459076,1,01,3515071,0,1,31,130,16000
201911,1282652,3,12,2256304,0,1,31,690,9000000
201809,1710045,3,01,1689036,0,1,31,105,24000
201808,1294229,1,12,1189439,0,1,31,640,18000
202001,509412,3,01,7391650,0,1,32,600,140000
201809,1831438,3,05,9854092,0,1,31,409,3600
202004,1232803,3,01,1203915,0,1,31,610,1500000
201911,509412,3,01,7391650,0,1,32,713,350000
201807,1957691,3,10,6016068,0,1,31,620,1000000
201908,53998,1,01,1680502,0,1,31,610,160000
202006,374184,1,01,7375633,0,1,31,190,36000
201901,1106537,1,12,7847696,0,1,31,650,1100
202006,887817,3,17,2832203,0,1,31,190,26000
201908,1035876,1,01,7597147,0,1,31,690,150000
201906,1912903,1,03,1271071,0,1,31,690,500000
201902,448430,1,01,9938442,0,1,31,130,160000
201806,562949,3,01,9179326,0,1,32,713,120000
201902,1943599,1,01,3017732,0,1,31,690,7700
201911,105866,1,12,8174429,0,1,31,690,5200
201911,1656281,3,01,1313819,0,1,32,713,32000
201810,105866,1,12,8174429,0,1,31,407,5200
201910,1136373,1,01,9183696,0,1,31,190,390000
201901,1118956,1,01,5269877,0,1,31,690,9900
201811,1564541,1,12,8563093,0,1,31,302,13000
202005,1767206,3,12,9964200,0,1,31,690,1500000
202001,1475660,1,03,1835998,0,1,31,104,1000000
201903,1912903,1,03,1271071,0,1,31,690,840000
202003,557562,1,12,2026534,0,1,31,307,1000
201901,1350001,1,12,257292,0,1,31,690,48000
201810,145522,1,01,4774584,0,1,31,490,3200
201912,1767206,3,12,582647,0,1,31,640,9100000
202006,1800055,1,01,9296307,0,1,31,190,16000
201909,1881764,3,12,9653112,0,1,31,690,10000
201810,1894875,3,12,5013199,0,1,31,650,8400
201806,1588275,1,12,9386260,0,1,31,407,2400
201902,247649,3,12,1252471,0,1,31,301,300000
201811,357053,1,12,5469227,0,1,31,302,2700
202002,1647005,1,01,2590211,0,1,31,129,27000
201901,1506226,1,01,1520264,0,1,31,107,150000
201906,1894443,3,01,188539,0,1,31,107,10000000
201808,1749197,3,01,5457657,0,1,31,190,2500000
202004,1361299,1,01,4486200,0,1,31,610,490000
201810,1282652,3,01,8552691,0,1,31,690,10000000
201807,889652,1,12,2599218,0,1,31,307,12000
202003,62915,3,12,1703952,0,1,31,640,11000
201811,296279,1,01,1859212,0,1,31,690,1000000
201906,186139,3,12,7718444,0,1,31,307,22000
202001,700016,3,12,2520533,0,1,31,390,49000
201902,1710045,3,01,2267081,0,1,31,105,72000
201812,1831438,3,01,25432,0,1,31,690,1200000
202003,1265468,3,17,9040331,0,1,31,136,28000
201906,18917,1,01,1033688,0,1,31,690,6300
201912,1265468,3,12,7063466,0,1,31,690,12000
202003,1735468,1,12,1876286,0,1,31,690,9000
201807,1903378,1,12,5712104,0,1,31,640,81000
201807,1816908,1,12,2684694,0,1,31,302,26000
201811,247649,3,01,1529391,0,1,32,600,18000
201910,1749197,3,01,5457657,0,1,31,610,2500000
201901,887817,3,12,8889468,0,1,31,390,34000
202005,541503,3,12,8578381,0,1,31,307,2200
202001,145522,1,12,6727908,0,1,31,302,8000
201912,1957691,3,10,7589682,0,1,31,690,3700000
202006,139859,3,01,7082268,0,1,31,190,480000
202004,684744,3,01,1734438,0,1,31,409,4800
202005,509412,3,12,9022492,0,1,31,390,440000
201808,1531485,1,12,1796710,0,1,31,390,18000
202002,1475660,1,03,1835998,0,1,32,600,1000000
201911,1151833,1,01,3566978,0,1,31,130,350000
201907,1120205,3,01,783271,0,1,31,105,3300
201908,1918550,3,12,774934,0,1,31,690,27000
201809,1232803,3,12,2591726,0,1,31,640,300000
202002,1475660,1,03,1835998,0,1,31,104,1000000
202001,27166,1,12,4119584,0,1,31,301,200000
201911,1957691,3,10,259008,0,1,31,290,3700000
201810,223028,1,01,8173962,0,1,31,409,1800
202003,1005270,1,01,4075809,0,1,31,190,22000
202004,1831438,3,17,1761141,0,1,31,190,6000
202002,24559,1,01,3127417,0,1,31,690,8000
201904,735882,1,01,7102580,0,1,31,190,8000
201903,1831438,3,01,25432,0,1,31,640,240000
201901,177425,1,03,2812509,0,1,31,690,32000
201911,196429,3,01,9495850,0,1,31,650,3600
201807,1701857,3,17,1516997,0,1,31,610,7700
202001,1092071,3,17,7340767,0,1,31,189,11000
201811,1669274,3,12,3529421,0,1,31,120,550000
201903,1119319,1,01,6150601,0,1,32,600,290000
201911,702594,1,12,1584317,0,1,31,640,7000
201910,1150998,1,12,773686,0,1,31,307,9600
201902,523121,3,01,8273403,0,1,31,105,1300000
202004,488162,3,12,3567652,0,1,31,390,18000
201903,1693514,1,01,57854,0,1,31,690,1000000
201908,1804248,1,01,5544571,0,1,31,190,5400
201808,223028,1,01,8173962,0,1,31,690,1000
202001,1005270,1,12,3891561,0,1,31,302,22000
201903,1374840,1,12,1623238,0,1,31,690,4800
201903,1611369,1,01,6417654,0,1,31,107,250000
201901,483277,1,12,2038328,0,1,31,390,1600
202001,1515854,3,12,8925401,0,1,31,390,45000
201812,1475660,1,01,7103481,0,1,31,690,52000
202006,77348,1,01,5052007,0,1,31,130,33000
201812,1777776,1,12,2428849,0,1,31,407,9000
201807,735882,1,01,7102580,0,1,31,610,8000
201809,382326,1,01,6192489,0,1,31,130,11000
201903,660017,1,21,7541105,0,1,31,610,4800
201907,678955,3,12,838136,0,1,31,330,99000
201809,1749120,1,12,679590,0,1,31,690,10000
201901,1361299,1,01,4486200,0,1,31,610,740000
201907,1890736,1,01,8772027,0,1,31,610,20000
201806,1049432,1,01,4403412,0,1,31,690,3300
201810,1187674,1,01,8236725,0,1,31,610,260000
201910,1011062,1,01,7431853,0,1,31,105,21000
201907,1564541,1,01,6013423,0,1,31,190,13000
201903,1762424,1,01,735727,0,1,31,610,270000
201908,1362091,1,01,8199264,0,1,32,600,11000
201904,523121,3,01,9023067,0,1,31,105,240000
202002,247649,3,12,1252471,0,1,31,330,280000
201811,1216286,1,01,2645028,0,1,31,610,20000
202005,1531485,1,01,7516289,0,1,31,190,39000
202004,1894443,3,03,1735697,0,1,31,690,30000000
201806,638087,1,17,5712322,0,1,31,690,2400
201903,1355225,1,05,5378026,0,1,31,136,10000
202005,1562202,3,01,2781837,0,1,31,490,13000
201901,1701857,3,17,1516997,0,1,31,136,6600
201812,1912559,1,01,2593767,0,1,31,190,300000
202003,1537081,1,12,9003596,0,1,31,640,9900
202002,1350001,1,12,257292,0,1,31,302,67000
201903,744348,1,05,5953722,0,1,31,650,1300
201904,660017,1,01,9835275,0,1,31,130,31000
201903,1035876,1,01,7597147,0,1,31,610,150000
201905,483277,1,12,2038328,0,1,31,307,1600
202005,62915,3,12,1703952,0,1,31,640,11000
201906,1838059,3,12,4916249,0,1,31,307,29000
201903,1049432,1,01,6220145,0,1,31,190,53000
201909,225231,3,12,9841835,0,1,31,640,24000
201907,18917,1,01,1033688,0,1,31,130,5400
201905,1350001,1,12,257292,0,1,31,690,67000
201812,1736426,1,12,7734145,0,1,31,690,12000
201904,1676114,1,01,1160952,0,1,31,105,18000
202003,488162,3,12,3567652,0,1,31,640,18000
202003,1122850,3,12,6815533,0,1,31,390,4500
202004,265655,1,12,7914370,0,1,31,390,1800
202004,1800055,1,12,9227466,0,1,31,390,17000
201806,1603757,3,12,6740567,0,1,31,390,21000
201809,837218,1,16,8451925,0,1,31,190,38000
201904,1531485,1,12,1796710,0,1,31,690,17000
201909,1425114,3,01,3668272,0,1,31,130,420000
201911,1461154,3,01,2912709,0,1,32,600,1800000
201912,1282652,3,12,2256304,0,1,31,307,9000000
201812,357053,1,03,2629852,0,1,31,190,2700
201806,1770235,1,01,925443,0,1,31,190,390000
201908,1475660,1,01,7103481,0,1,31,610,47000
201904,1611369,1,03,899138,0,1,31,690,80000
201812,968019,1,12,2624941,0,1,31,690,29000
201904,1861868,1,01,5706985,0,1,31,130,11000
201903,1136943,1,01,740928,0,1,31,610,590000
201911,1767206,3,01,7404454,0,1,31,105,1700000
201811,1232803,3,01,1203915,0,1,32,600,360000
201910,1894443,3,12,7549394,0,1,31,307,30000000
201901,1918550,3,12,13920,0,1,31,640,90000
202002,1120205,3,01,8474917,0,1,31,130,210000
202001,1661071,1,01,9454112,0,1,31,190,39000
201904,1467759,1,12,9910610,0,1,31,690,23000
202004,1248250,1,01,5995868,0,1,31,130,14000
202004,24559,1,01,3127417,0,1,31,130,8000
202002,196429,3,12,6119545,0,1,31,690,100000
201810,1903378,1,12,5712104,0,1,31,690,72000
201809,1838059,3,12,4916249,0,1,31,307,9000
201811,18917,1,12,6518856,0,1,31,640,7200
202004,1770235,1,01,925443,0,1,31,105,390000
201909,1676114,1,01,7610749,0,1,32,713,24000
202001,1208619,1,12,3903322,0,1,31,307,7700
202002,1475660,1,03,1835998,0,1,31,610,550000
201811,139859,3,03,9882915,0,1,31,190,550000
201908,1762424,1,01,735727,0,1,31,690,270000
202002,1475660,1,03,1835998,0,1,31,190,550000
201908,1587246,1,01,1965644,0,1,31,190,88000
201906,660017,1,01,9835275,0,1,31,610,30000
201901,561491,3,12,2672881,0,1,31,390,47000
201809,18917,1,12,6518856,0,1,31,690,7200
201911,1232803,3,01,1203915,0,1,32,718,240000
201902,1118956,1,01,5269877,0,1,31,105,8800
201810,1291431,1,16,300577,0,1,31,190,94000
202003,18917,1,12,6518856,0,1,31,690,4500
201907,1681573,1,01,3741570,0,1,31,190,210000
201808,678955,3,12,4763318,0,1,31,610,28000
201911,1447738,3,01,10006409,0,1,31,490,1800
202006,1232803,3,01,1203915,0,1,31,107,990000
201901,1055538,1,01,2935664,0,1,31,190,210000
201806,1885781,1,01,7265139,0,1,32,600,14000
202003,678955,3,01,9631226,0,1,31,190,770000
201907,1736426,1,12,7734145,0,1,31,640,8000
201912,562949,3,01,3666458,0,1,31,610,470000
201905,562949,3,12,8807834,0,1,31,301,130000
201812,1055538,1,01,2935664,0,1,31,107,210000
201806,1031857,1,01,6845432,0,1,31,130,250000
201906,279645,1,03,1895219,0,1,31,190,150000
202006,678955,3,12,838136,0,1,31,640,300000
201810,153881,1,01,5952785,0,1,31,107,120000
201810,1122850,3,12,6815533,0,1,31,640,9000
201912,1603757,3,01,3305716,0,1,31,105,24000
202006,1918550,3,12,774934,0,1,31,690,41000
201908,1943599,1,01,3017732,0,1,31,130,6600
202006,1423894,1,12,4205975,0,1,31,690,9000
202003,1475660,1,03,1835998,0,1,31,610,1000000
201807,1796281,1,01,4459401,0,1,31,690,1000
202003,1188470,1,01,7692295,0,1,31,690,76000
202002,196429,3,17,9581009,0,1,31,190,8400
201910,1282652,3,01,6163985,0,1,32,600,13000000
201902,959742,1,12,5359103,0,1,31,190,8100
201903,1089655,1,03,7638731,0,1,31,190,9900
202004,1831347,1,01,1879989,0,1,31,610,1000000
201910,1311510,3,01,576958,0,1,31,105,310000
201912,153881,1,01,5952785,0,1,31,610,110000
201806,1425114,3,01,3668272,0,1,31,690,240000
201908,196429,3,01,9495850,0,1,31,107,120000
202003,1035876,1,01,7597147,0,1,31,130,150000
201911,1622212,1,01,72275,0,1,31,130,120000
201902,1011062,1,01,7431853,0,1,31,130,21000
202004,1128727,1,12,7367912,0,1,31,690,11000
201908,1661071,1,12,8345097,0,1,31,640,39000
201910,1118956,1,01,5269877,0,1,31,690,33000
201907,56514,3,17,3946592,0,1,31,690,2200
202004,520646,1,12,161305,0,1,31,650,12000
202004,1475660,1,12,6701827,0,1,31,690,46000
201902,1710045,3,17,9478089,0,1,31,190,5600
201906,1588275,1,12,9386260,0,1,31,407,2400
202004,196429,3,01,9495850,0,1,32,600,12000
201806,1467759,1,01,3489895,0,1,31,690,28000
201806,1294229,1,12,1189439,0,1,31,690,18000
202005,1092071,3,17,7340767,0,1,31,189,9900
201909,1451557,1,01,3615416,0,1,31,190,470000
202002,1816908,1,12,2684694,0,1,31,302,21000
201908,1736116,1,01,1930584,0,1,31,130,38000
201812,1506226,1,01,1520264,0,1,31,690,150000
201912,1361299,1,01,4486200,0,1,31,107,380000
201808,1767317,3,12,561895,0,1,31,640,240000
201807,678955,3,12,4763318,0,1,31,190,31000
201907,1068347,3,12,1366901,0,1,31,390,18000
202004,1475660,1,03,1835998,0,1,31,690,1000000
201905,1294229,1,01,793268,0,1,31,130,1800
201903,1041905,1,01,8171268,0,1,31,130,150000
201902,1755463,1,01,9230026,0,1,32,600,260000
201809,1676114,1,12,2567532,0,1,31,690,47000
201911,1151833,1,01,3566978,0,1,31,690,350000
201906,1321668,3,03,8936239,0,1,31,690,170000
201807,1669274,3,01,9000554,0,1,31,490,13000
201901,1092071,3,17,7340767,0,1,31,690,17000
201810,1041905,1,01,8171268,0,1,31,690,150000
201903,191188,1,01,1559371,0,1,31,130,40000
201807,1755463,1,01,9230026,0,1,31,190,270000
201911,1061397,1,01,9041468,0,1,31,190,72000
201901,1767206,3,17,8502036,0,1,31,190,110000
201809,1669274,3,01,5647392,0,1,31,130,4600000
201811,1026169,1,12,9346979,0,1,31,650,8000
201808,1786001,3,12,7843233,0,1,31,690,310000
201809,1883369,3,01,1055336,0,1,31,650,3500
202004,548990,1,01,8426296,0,1,31,130,1000000
201908,1894443,3,03,1735697,0,1,31,690,12000000
202006,62915,3,01,6159747,0,1,31,610,80000
201809,1800444,1,17,5854010,0,1,31,190,9600
201811,548990,1,01,8426296,0,1,31,107,1000000
201810,1467759,1,12,9910610,0,1,31,302,24000
201902,1208619,1,12,3903322,0,1,31,690,11000
202003,1800055,1,01,9296307,0,1,31,690,18000
201908,1151833,1,01,3566978,0,1,31,690,360000
201902,1816908,1,12,2684694,0,1,31,390,24000
201905,214754,1,01,5435862,0,1,31,610,1000
201808,1213194,1,01,5794737,0,1,31,610,6400
201906,1136943,1,01,740928,0,1,31,610,590000
201906,1374840,1,12,1623238,0,1,31,690,4800
201812,1770235,1,01,925443,0,1,31,409,3300
201807,1232803,3,01,10006566,0,1,31,117,130000
201910,1216286,1,01,2645028,0,1,31,130,20000
201810,722682,1,12,2066879,0,1,31,302,16000
202005,1767206,3,17,4264137,0,1,31,190,62000
201808,1232803,3,12,3029185,0,1,31,690,360000
201901,1092071,3,17,7340767,0,1,31,189,17000
201904,1282652,3,01,8552691,0,1,31,640,12000000
202002,1475660,1,03,1835998,0,1,31,690,1000000
201810,561491,3,12,2672881,0,1,31,390,47000
201906,722682,1,12,2066879,0,1,31,640,16000
201911,1030798,1,01,9295168,0,1,31,190,8000
202003,145522,1,01,6932498,0,1,31,190,5600
202005,382326,1,01,6192489,0,1,32,713,18000
201811,1885781,1,01,7265139,0,1,31,105,6400
202002,844999,1,01,9660762,0,1,31,610,22000
201807,1232803,3,01,10006566,0,1,31,610,130000
201905,1710045,3,17,9478089,0,1,31,142,5600
201904,1155849,1,12,1066543,0,1,31,690,9600
201905,1856675,1,12,7550742,0,1,31,690,9900
201908,830379,1,01,4291462,0,1,31,610,4500
202005,744348,1,01,20021,0,1,31,690,39000
201903,18917,1,01,1033688,0,1,31,130,6300
201906,569306,1,12,3899673,0,1,31,407,18000
202004,844999,1,12,9061597,0,1,31,690,22000
201909,1120205,3,01,8474917,0,1,31,409,1100
202005,1475660,1,03,1835998,0,1,31,610,1000000
201901,1187674,1,01,8236725,0,1,31,105,260000
201812,448430,1,01,9938442,0,1,31,190,160000
201807,1957691,3,10,7589682,0,1,31,620,3700000
201810,1767206,3,17,4264137,0,1,31,690,56000
201806,534841,1,12,8917077,0,1,31,690,5400
201909,1846014,3,01,7148356,0,1,31,650,1000
202002,77348,1,01,5052007,0,1,31,105,33000
201908,1663179,1,12,981552,0,1,31,690,4000
201903,1120205,3,01,8474917,0,1,31,490,8800
201903,1044997,1,01,4812205,0,1,31,190,290000
202006,191188,1,01,1559371,0,1,31,130,38000
201806,1122850,3,12,6815533,0,1,31,390,9000
201905,1681573,1,01,3741570,0,1,31,610,180000
202002,1135132,1,12,8465695,0,1,31,610,18000
201808,1311510,3,12,6066399,0,1,31,690,170000
201808,702594,1,12,1584317,0,1,31,390,7000
201809,753200,1,01,7042655,0,1,31,610,20000
202001,1271335,1,12,9755150,0,1,31,690,6300
201808,446283,1,03,1020738,0,1,31,690,770000
201807,1227243,1,01,6914106,0,1,31,107,1000000
202005,968019,1,01,3102519,0,1,31,130,32000
201909,1755463,1,01,2659944,0,1,31,130,830000
201808,1669274,3,01,5647392,0,1,31,190,8400000
202002,1767206,3,05,4404737,0,1,31,190,36000
201807,1294229,1,01,7999952,0,1,31,610,23000
202004,1656281,3,01,1313819,0,1,31,190,24000
202001,523121,3,01,8273403,0,1,31,130,1200000
201912,1894875,3,12,5013199,0,1,31,490,8400
201910,153881,1,01,5952785,0,1,31,130,110000
201809,1282652,3,12,2256304,0,1,31,690,370000
202005,1786001,3,12,1597728,0,1,31,640,1800
201904,1885781,1,01,7265139,0,1,32,600,14000
201904,53998,1,01,1680502,0,1,31,107,160000
201901,557562,1,12,2026534,0,1,31,390,1000
201809,1204091,1,16,8781549,0,1,31,690,12000
201905,24559,1,12,9364956,0,1,31,390,8000
201910,557562,1,12,2026534,0,1,31,690,1000
202004,562949,3,12,7976457,0,1,31,690,71000
202006,1202472,3,01,840637,0,1,31,690,16000
201907,548990,1,16,9366277,0,1,31,136,74000
201907,557562,1,12,2026534,0,1,31,640,1000
201909,1957691,3,10,382702,0,1,31,690,96000
201902,1790001,1,12,7858946,0,1,31,302,16000
202002,1831438,3,12,4664313,0,1,31,330,250000
201806,196429,3,01,9495850,0,1,31,690,350000
201903,744348,1,05,5953722,0,1,31,490,1300
201907,684744,3,01,1734438,0,1,31,490,9600
201903,138506,3,12,9578434,0,1,31,390,36000
201905,1767317,3,01,1217926,0,1,32,600,200000
201911,887817,3,17,2832203,0,1,31,190,34000
202004,44874,1,01,5000138,0,1,31,490,1000
201907,1800444,1,01,4270876,0,1,31,105,190000
201806,1451557,1,01,3615416,0,1,31,130,470000
201809,1736116,1,01,1948056,0,1,31,610,1200
202006,1164151,3,05,5182115,0,1,31,190,25000
202002,1023171,1,16,3681262,0,1,31,610,6300
202002,1122850,3,12,6815533,0,1,31,690,4500
201908,1271335,1,12,9755150,0,1,31,390,5600
202004,1089470,3,16,1235150,0,1,31,610,40000
201903,523121,3,01,8273403,0,1,31,115,71000
201901,1805263,1,12,3268529,0,1,31,390,61000
201905,1145660,1,01,9013772,0,1,31,107,88000
202001,186139,3,12,7718444,0,1,31,307,20000
201906,1736116,1,01,1930584,0,1,31,105,40000
201912,1311510,3,01,576958,0,1,31,105,310000
202001,1786001,3,01,9020747,0,1,31,117,290000
201808,830379,1,01,6979460,0,1,31,130,5400
201811,1031857,1,05,4760895,0,1,31,490,2200
201906,1531485,1,01,7516289,0,1,31,610,17000
202003,1248250,1,12,1482482,0,1,31,690,18000
201908,875598,3,01,7455130,0,1,31,409,25000
201810,1113249,1,01,3572651,0,1,31,130,120000
201806,678955,3,12,7294598,0,1,31,390,37000
201906,1676114,1,01,1160952,0,1,31,610,16000
201906,696589,1,01,9379775,0,1,31,105,18000
201903,1736426,1,12,7734145,0,1,31,390,8000
201902,483277,1,12,2038328,0,1,31,690,1600
202006,1693514,1,01,57854,0,1,31,190,1000000
201808,1497222,1,01,5988716,0,1,31,610,17000
201811,562949,3,01,3666458,0,1,32,600,140000
201912,1310402,1,16,9437396,0,1,31,190,18000
201909,548990,1,16,9366277,0,1,31,690,70000
201806,1736426,1,12,7734145,0,1,31,690,12000
201812,1736116,1,01,1948056,0,1,31,690,4800
202004,1089470,3,01,6638779,0,1,31,130,33000
201906,1537081,1,01,6716405,0,1,31,130,14000
202002,1350001,1,01,6207552,0,1,31,190,1000000
201902,1800055,1,12,9227466,0,1,31,302,26000
202006,1918550,3,01,3877778,0,1,31,690,23000
202004,523121,3,01,5319734,0,1,31,130,1200000
201902,959742,1,01,9447729,0,1,31,690,1000
201910,1026169,1,12,9346979,0,1,31,650,8000
201903,139859,3,17,6985461,0,1,31,190,11000
201904,1063102,1,21,9163675,0,1,31,189,35000
201808,1031857,1,12,9850961,0,1,31,690,160000
201912,682386,3,01,4343542,0,1,31,690,1000
201905,1103380,1,12,8505111,0,1,31,650,19000
201909,1103380,1,12,8505111,0,1,31,490,18000
201905,1890736,1,12,3310305,0,1,31,640,20000
201909,1150998,1,01,2965936,0,1,31,490,1200
202006,1232803,3,01,1203915,0,1,32,718,240000
201906,1227243,1,01,6914106,0,1,31,690,1000000
201907,1957691,3,10,9097164,0,1,31,290,800000
201811,1564541,1,01,6013423,0,1,31,130,13000
202004,1770342,3,12,9131584,0,1,31,690,2600
202005,1537081,1,12,9003596,0,1,31,330,9000
201910,1609154,1,03,2443643,0,1,31,190,13000
201905,1770235,1,01,925443,0,1,31,690,410000
201810,562949,3,01,3666458,0,1,31,190,830000
201910,1693150,1,12,4724175,0,1,31,390,14000
202004,1796281,1,01,4459401,0,1,31,650,1000
201907,1451557,1,01,3615416,0,1,31,190,470000
201910,1208619,1,12,3903322,0,1,31,640,7700
201808,1558648,1,12,8600690,0,1,31,307,50000
201908,145522,1,12,6727908,0,1,31,390,8000
201909,1710045,3,01,1689036,0,1,31,690,18000
202001,1425114,3,01,3668272,0,1,31,130,420000
